1	0
1.02700000000000	0.0925045000000000
1.06500000000000	0.157010000000000
1.11500000000000	0.238651000000000
1.14000000000000	0.257040000000000
1.20000000000000	0.328185000000000
1.31000000000000	0.436402000000000
1.42000000000000	0.514609000000000
1.68000000000000	0.655668000000000
1.94000000000000	0.765184000000000
2.49000000000000	0.961693000000000
3.03000000000000	1.23861000000000
3.43000000000000	1.44012000000000
3.75000000000000	1.70961000000000
4.07000000000000	1.98450000000000
4.26000000000000	2.20652000000000
4.45000000000000	2.44258000000000
