1, 0
1.0237623176017472, 0.16403775467165083
1.0554454580964538, 0.31545740565694363
1.0910890855762054, 0.46687609394263496
1.1306930489638716, 0.5804419152186572
1.1742573482594518, 0.6940062924452753
1.2297029574330365, 0.7949525659855372
1.2851484155294903, 0.8958993208756009
1.3643563423048222, 1.022082283138377
1.4514850919731135, 1.160883349087512
1.6217821043246508, 1.4132492736130666
1.7485148173806082, 1.6025237170072324
1.8831683533295247, 1.8044162640877563
2.073267498452026, 2.082018877335826
2.2316833520026895, 2.309148113138865
2.334653596379769, 2.4479496604378004
2.4772278041445137, 2.6624607925544823
2.6277229858793496, 2.8643533396350054
2.774257529552009, 3.053627783029171
2.8811881098370025, 3.1798107452919484
3.0118813098780044, 3.356467084999757
