1, 0
1.0180722880491515, 0.11250093877293096
1.0686747497390228, 0.4359382543711064
1.1228916138864777, 0.6187511399385597
1.184337282949101, 0.7593761064109555
1.2566264351457077, 0.92812563702449
1.321686782427146, 1.0546872485429652
1.397590337081337, 1.2093755699692799
1.4843373748695117, 1.3640633549539198
1.553012124608534, 1.4906255029140707
1.6325300817203088, 1.6312504693864656
1.7084336363744996, 1.7718754358588615
1.7915662717050904, 1.9406255029140707
1.8746986312744491, 2.0953132878987106
1.968674749739023, 2.2640628185122442
2.059036189984781, 2.4468757040796985
2.145782952011725, 2.6015629526226633
2.2289155873423145, 2.756250201165628
2.312048222672905, 2.925000268220838
2.3987949846998484, 3.0937503352760474
2.4927711031644213, 3.2765626844018256
2.5975901532405166, 3.4875001341104186
2.6771086618747537, 3.726562684401826
2.738554330937377, 3.8812499329447907
2.7963853217811847, 3.965625234693233
