0.000000       0.0000084
0.001253       0.0008558
0.002506       0.0017461
0.003759       0.0026733
0.005013       0.0035272
0.006266       0.0043325
0.007519       0.0052361
0.008772       0.0061607
0.010025       0.0070733
0.011278       0.0079062
0.012531       0.0087520
0.013784       0.0096678
0.015038       0.0105393
0.016291       0.0114025
0.017544       0.0123216
0.018797       0.0131858
0.020050       0.0140519
0.021303       0.0149394
0.022556       0.0158208
0.023810       0.0167268
0.025063       0.0176010
0.026316       0.0184410
0.027569       0.0193435
0.028822       0.0203030
0.030075       0.0211222
0.031328       0.0220117
0.032581       0.0229407
0.033835       0.0238796
0.035088       0.0247031
0.036341       0.0256134
0.037594       0.0265592
0.038847       0.0274379
0.040100       0.0283289
0.041353       0.0292795
0.042607       0.0301739
0.043860       0.0309761
0.045113       0.0319455
0.046366       0.0328576
0.047619       0.0336836
0.048872       0.0345930
0.050125       0.0355380
0.051378       0.0364589
0.052632       0.0373003
0.053885       0.0381720
0.055138       0.0391226
0.056391       0.0399975
0.057644       0.0409578
0.058897       0.0418597
0.060150       0.0427293
0.061404       0.0435725
0.062657       0.0444823
0.063910       0.0453721
0.065163       0.0462551
0.066416       0.0471810
0.067669       0.0480925
0.068922       0.0489452
0.070175       0.0498715
0.071429       0.0508061
0.072682       0.0517001
0.073935       0.0526136
0.075188       0.0535239
0.076441       0.0544307
0.077694       0.0552493
0.078947       0.0561700
0.080201       0.0571557
0.081454       0.0580547
0.082707       0.0589588
0.083960       0.0598326
0.085213       0.0607435
0.086466       0.0616589
0.087719       0.0626188
0.088972       0.0634971
0.090226       0.0644118
0.091479       0.0653116
0.092732       0.0663096
0.093985       0.0672726
0.095238       0.0681477
0.096491       0.0691289
0.097744       0.0700691
0.098997       0.0709738
0.100251       0.0719054
0.101504       0.0728648
0.102757       0.0737958
0.104010       0.0747379
0.105263       0.0757174
0.106516       0.0767340
0.107769       0.0777221
0.109023       0.0787367
0.110276       0.0796687
0.111529       0.0807049
0.112782       0.0816861
0.114035       0.0827289
0.115288       0.0838522
0.116541       0.0848276
0.117794       0.0858082
0.119048       0.0868679
0.120301       0.0879796
0.121554       0.0889749
0.122807       0.0900365
0.124060       0.0911169
0.125313       0.0921214
0.126566       0.0931419
0.127820       0.0942999
0.129073       0.0953235
0.130326       0.0963442
0.131579       0.0974685
0.132832       0.0985752
0.134085       0.0996438
0.135338       0.1007314
0.136591       0.1019089
0.137845       0.1029604
0.139098       0.1040154
0.140351       0.1051923
0.141604       0.1062838
0.142857       0.1074273
0.144110       0.1086151
0.145363       0.1096837
0.146617       0.1107614
0.147870       0.1119035
0.149123       0.1131026
0.150376       0.1142497
0.151629       0.1154361
0.152882       0.1166626
0.154135       0.1177509
0.155388       0.1190357
0.156642       0.1203117
0.157895       0.1214930
0.159148       0.1226674
0.160401       0.1239050
0.161654       0.1251141
0.162907       0.1263503
0.164160       0.1276341
0.165414       0.1289658
0.166667       0.1302776
0.167920       0.1315178
0.169173       0.1327794
0.170426       0.1341493
0.171679       0.1354174
0.172932       0.1368107
0.174185       0.1381506
0.175439       0.1394958
0.176692       0.1408338
0.177945       0.1420842
0.179198       0.1435612
0.180451       0.1448890
0.181704       0.1462621
0.182957       0.1476994
0.184211       0.1490072
0.185464       0.1503981
0.186717       0.1518788
0.187970       0.1533038
0.189223       0.1547551
0.190476       0.1561775
0.191729       0.1576347
0.192982       0.1590790
0.194236       0.1606344
0.195489       0.1621408
0.196742       0.1636215
0.197995       0.1652044
0.199248       0.1667081
0.200501       0.1682180
0.201754       0.1698768
0.203008       0.1713893
0.204261       0.1729008
0.205514       0.1744705
0.206767       0.1760893
0.208020       0.1777253
0.209273       0.1794146
0.210526       0.1810527
0.211779       0.1826634
0.213033       0.1843630
0.214286       0.1860844
0.215539       0.1876625
0.216792       0.1894264
0.218045       0.1912707
0.219298       0.1928895
0.220551       0.1947888
0.221805       0.1965091
0.223058       0.1983221
0.224311       0.2002321
0.225564       0.2018779
0.226817       0.2037978
0.228070       0.2057440
0.229323       0.2075157
0.230576       0.2094332
0.231830       0.2114553
0.233083       0.2133395
0.234336       0.2153541
0.235589       0.2172594
0.236842       0.2193184
0.238095       0.2214785
0.239348       0.2234790
0.240602       0.2255279
0.241855       0.2276302
0.243108       0.2298279
0.244361       0.2321092
0.245614       0.2342121
0.246867       0.2362871
0.248120       0.2385228
0.249373       0.2407519
0.250627       0.2430608
0.251880       0.2453411
0.253133       0.2477010
0.254386       0.2500615
0.255639       0.2524025
0.256892       0.2548683
0.258145       0.2573622
0.259398       0.2596370
0.260652       0.2620956
0.261905       0.2646095
0.263158       0.2673186
0.264411       0.2699302
0.265664       0.2724203
0.266917       0.2752004
0.268170       0.2778485
0.269424       0.2805075
0.270677       0.2833900
0.271930       0.2861695
0.273183       0.2889438
0.274436       0.2916584
0.275689       0.2946268
0.276942       0.2975941
0.278195       0.3003528
0.279449       0.3034171
0.280702       0.3065887
0.281955       0.3094403
0.283208       0.3127338
0.284461       0.3157163
0.285714       0.3190526
0.286967       0.3222039
0.288221       0.3255703
0.289474       0.3286390
0.290727       0.3320612
0.291980       0.3353500
0.293233       0.3387863
0.294486       0.3424055
0.295739       0.3455808
0.296992       0.3492975
0.298246       0.3529559
0.299499       0.3566015
0.300752       0.3601977
0.302005       0.3639059
0.303258       0.3679630
0.304511       0.3714274
0.305764       0.3755151
0.307018       0.3795267
0.308271       0.3834793
0.309524       0.3873569
0.310777       0.3917233
0.312030       0.3959099
0.313283       0.3998587
0.314536       0.4042358
0.315789       0.4085762
0.317043       0.4128090
