0.000000       0.0000104
0.001253       0.0010714
0.002506       0.0020778
0.003759       0.0031304
0.005013       0.0041531
0.006266       0.0052041
0.007519       0.0062381
0.008772       0.0073063
0.010025       0.0083888
0.011278       0.0094300
0.012531       0.0104619
0.013784       0.0114989
0.015038       0.0125417
0.016291       0.0135776
0.017544       0.0146430
0.018797       0.0156814
0.020050       0.0167902
0.021303       0.0178480
0.022556       0.0188832
0.023810       0.0199093
0.025063       0.0209420
0.026316       0.0220428
0.027569       0.0231002
0.028822       0.0241159
0.030075       0.0252040
0.031328       0.0262820
0.032581       0.0273369
0.033835       0.0283769
0.035088       0.0294427
0.036341       0.0304959
0.037594       0.0315917
0.038847       0.0326722
0.040100       0.0337364
0.041353       0.0347562
0.042607       0.0358914
0.043860       0.0369838
0.045113       0.0380451
0.046366       0.0391248
0.047619       0.0401764
0.048872       0.0412512
0.050125       0.0423178
0.051378       0.0433816
0.052632       0.0445153
0.053885       0.0456100
0.055138       0.0466520
0.056391       0.0477494
0.057644       0.0488387
0.058897       0.0499324
0.060150       0.0510423
0.061404       0.0520804
0.062657       0.0532111
0.063910       0.0543485
0.065163       0.0554136
0.066416       0.0564872
0.067669       0.0575840
0.068922       0.0587417
0.070175       0.0598612
0.071429       0.0609594
0.072682       0.0620887
0.073935       0.0632300
0.075188       0.0643393
0.076441       0.0654376
0.077694       0.0666004
0.078947       0.0677025
0.080201       0.0689031
0.081454       0.0700156
0.082707       0.0711490
0.083960       0.0722843
0.085213       0.0734253
0.086466       0.0745752
0.087719       0.0757354
0.088972       0.0768982
0.090226       0.0780191
0.091479       0.0792461
0.092732       0.0803858
0.093985       0.0815466
0.095238       0.0827187
0.096491       0.0838924
0.097744       0.0851151
0.098997       0.0863078
0.100251       0.0874741
0.101504       0.0886713
0.102757       0.0898515
0.104010       0.0910568
0.105263       0.0922745
0.106516       0.0934527
0.107769       0.0947268
0.109023       0.0959050
0.110276       0.0971379
0.111529       0.0983298
0.112782       0.0996135
0.114035       0.1008478
0.115288       0.1020633
0.116541       0.1032809
0.117794       0.1045513
0.119048       0.1058396
0.120301       0.1070819
0.121554       0.1083260
0.122807       0.1096377
0.124060       0.1108920
0.125313       0.1122259
0.126566       0.1135333
0.127820       0.1148135
0.129073       0.1161853
0.130326       0.1175301
0.131579       0.1188039
0.132832       0.1201505
0.134085       0.1215278
0.135338       0.1228839
0.136591       0.1241973
0.137845       0.1255890
0.139098       0.1269896
0.140351       0.1284072
0.141604       0.1297937
0.142857       0.1311733
0.144110       0.1325996
0.145363       0.1340389
0.146617       0.1354789
0.147870       0.1368631
0.149123       0.1383510
0.150376       0.1398427
0.151629       0.1413076
0.152882       0.1427724
0.154135       0.1442405
0.155388       0.1458079
0.156642       0.1472385
0.157895       0.1487878
0.159148       0.1503286
0.160401       0.1518908
0.161654       0.1534485
0.162907       0.1549491
0.164160       0.1565624
0.165414       0.1581344
0.166667       0.1596752
0.167920       0.1613472
0.169173       0.1628736
0.170426       0.1645959
0.171679       0.1662397
0.172932       0.1678420
0.174185       0.1695011
0.175439       0.1711516
0.176692       0.1728741
0.177945       0.1745739
0.179198       0.1762474
0.180451       0.1779644
0.181704       0.1797190
0.182957       0.1814778
0.184211       0.1832309
0.185464       0.1849494
0.186717       0.1867519
